video_id,label,split1,split2,split3
How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_goo_0.avi,catch_test,1,2,2
How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_med_1.avi,catch_test,1,2,2
Phillies_dad_catches_foul_ball_before_daughter_tosses_it_away_catch_f_cm_np1_ba_bad_0.avi,catch_test,1,2,1
Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_7.avi,catch_test,1,2,1
Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_8.avi,catch_test,1,2,1
Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_3.avi,catch_test,1,2,1
Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_5.avi,catch_test,1,2,1
Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_6.avi,catch_test,1,2,1
Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_2.avi,catch_test,1,2,1
Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_4.avi,catch_test,1,2,1
Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_med_1.avi,catch_test,1,2,1
Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_u_cm_np1_fr_bad_0.avi,catch_test,1,2,1
Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_1.avi,catch_test,2,1,1
Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_2.avi,catch_test,2,1,1
Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_ri_bad_0.avi,catch_test,2,1,1
Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_0.avi,catch_test,2,1,1
Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_1.avi,catch_test,2,1,1
Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_2.avi,catch_test,2,1,1
Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_0.avi,catch_test,2,1,1
Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_1.avi,catch_test,2,1,1
Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_2.avi,catch_test,2,1,1
Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_3.avi,catch_test,2,1,1
Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_4.avi,catch_test,2,1,1
Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_5.avi,catch_test,2,1,1
Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_3.avi,catch_test,1,1,1
Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_4.avi,catch_test,1,1,1
Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_5.avi,catch_test,1,1,1
Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_0.avi,catch_test,1,1,1
Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_1.avi,catch_test,1,1,1
Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_2.avi,catch_test,1,1,1
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_0.avi,catch_test,1,2,1
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_1.avi,catch_test,1,2,1
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_2.avi,catch_test,1,2,1
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_3.avi,catch_test,1,2,1
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_6.avi,catch_test,1,2,1
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_8.avi,catch_test,1,2,1
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_4.avi,catch_test,1,2,1
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_5.avi,catch_test,1,2,1
Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_7.avi,catch_test,1,2,1
Torwarttraining_catch_f_cm_np1_ba_bad_10.avi,catch_test,1,1,2
Torwarttraining_catch_f_cm_np1_ba_bad_8.avi,catch_test,1,1,2
Torwarttraining_catch_f_cm_np1_ba_bad_9.avi,catch_test,1,1,2
Torwarttraining_catch_f_cm_np1_le_bad_11.avi,catch_test,1,1,2
Torwarttraining_catch_f_cm_np1_le_bad_3.avi,catch_test,1,1,2
Torwarttraining_catch_f_cm_np1_le_bad_5.avi,catch_test,1,1,2
Torwarttraining_catch_u_cm_np1_fr_bad_4.avi,catch_test,1,0,2
Torwarttraining_catch_u_cm_np1_le_bad_6.avi,catch_test,1,1,2
Torwarttraining_catch_u_cm_np1_le_bad_7.avi,catch_test,1,1,2
Torwarttraining_catch_u_cm_np1_ri_med_0.avi,catch_test,1,1,2
